,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2024-01-04,103.28,105.79,101.75,102.6,6164401,103.38,103.36,103.77,102.6
2024-01-05,101.2,101.68,100.71,101.53,6094796,101.31,101.28,101.2,101.53
2024-01-08,102.59,103.07,100.29,100.4,4736157,101.26,101.59,101.68,100.4
2024-01-09,97.11,100.68,93.49,99.73,4211224,97.97,97.75,97.09,99.73
2024-01-10,100.43,101.34,97.91,99.14,3738578,99.47,99.71,99.63,99.14
2024-01-11,99.01,100.2,98.36,98.62,3862989,99.06,99.05,99.28,98.62
2024-01-12,98.21,98.42,96.4,98.3,8763142,97.71,97.83,97.41,98.3
2024-01-15,101.13,101.88,96.16,98.33,4372361,98.79,99.37,99.02,98.33
2024-01-16,101.18,103.39,97.84,98.65,5092787,99.96,100.26,100.61,98.65
2024-01-17,102.4,102.51,95.06,98.88,4403436,98.82,99.71,98.79,98.88
2024-01-18,99.93,101.42,99.13,99.37,5228999,99.97,99.96,100.28,99.37
2024-01-19,97.27,103.8,95.13,100.21,4497793,99.71,99.1,99.47,100.21
2024-01-22,101.26,101.43,99.34,101.09,5965653,100.62,100.78,100.38,101.09
2024-01-23,101.5,102.32,98.84,101.98,5713242,101.05,101.16,100.58,101.98
2024-01-24,101.3,103.37,96.55,103.0,3351077,100.97,101.05,99.96,103.0
2024-01-25,104.2,106.29,103.72,103.93,6339739,104.65,104.53,105.0,103.93
2024-01-26,103.38,105.3,102.14,105.09,7354113,104.18,103.98,103.72,105.09
2024-01-29,110.22,113.22,105.22,106.11,6135053,108.18,108.69,109.22,106.11
2024-01-30,104.79,107.49,102.98,106.84,2047415,105.77,105.53,105.24,106.84
2024-01-31,106.0,108.77,104.94,107.15,6029551,106.95,106.71,106.85,107.15
2024-02-01,108.28,110.22,104.69,106.99,5853236,107.3,107.54,107.45,106.99
2024-02-02,110.57,112.87,102.36,107.43,5204556,107.55,108.31,107.61,107.43
2024-02-05,107.6,107.72,106.2,107.08,4984155,107.0,107.15,106.96,107.08
2024-02-06,106.62,109.58,104.47,107.13,4675734,107.06,106.95,107.02,107.13
2024-02-07,109.45,111.86,106.48,107.13,4391488,108.49,108.73,109.17,107.13
2024-02-08,106.21,109.62,105.98,107.22,4961335,107.61,107.26,107.8,107.22
2024-02-09,108.92,110.93,106.34,107.53,6137974,108.27,108.43,108.63,107.53
2024-02-12,107.03,112.87,102.13,107.94,5122425,107.65,107.49,107.5,107.94
2024-02-13,106.01,108.83,104.82,108.4,804931,107.35,107.02,106.82,108.4
2024-02-14,104.96,110.7,102.54,109.07,6693692,107.44,106.82,106.62,109.07
2024-02-15,108.41,110.14,105.34,109.89,6754377,108.46,108.44,107.74,109.89
2024-02-16,110.35,111.55,110.0,110.93,2360748,110.82,110.71,110.77,110.93
2024-02-19,114.49,115.76,111.08,112.12,4600320,112.99,113.36,113.42,112.12
2024-02-20,115.28,117.77,110.15,113.34,3064522,113.75,114.13,113.96,113.34
2024-02-21,115.51,121.8,112.83,114.58,5775621,116.4,116.18,117.32,114.58
2024-02-22,117.29,119.26,113.41,115.59,3377312,116.09,116.39,116.34,115.59
2024-02-23,114.74,117.47,114.71,116.24,6455500,116.14,115.79,116.09,116.24
2024-02-26,117.0,119.46,114.13,116.88,5170360,116.82,116.87,116.8,116.88
2024-02-27,118.23,119.14,115.98,117.35,4521260,117.49,117.67,117.56,117.35
2024-02-28,122.76,123.86,114.39,117.64,3181482,118.63,119.66,119.13,117.64
2024-02-29,121.18,125.24,115.38,117.59,6999439,119.41,119.85,120.31,117.59
2024-03-01,114.9,120.75,114.05,117.25,8157385,117.35,116.74,117.4,117.25
2024-03-04,118.54,120.58,115.45,116.71,5906920,117.58,117.82,118.02,116.71
2024-03-05,115.78,117.38,113.68,115.89,4135164,115.65,115.68,115.53,115.89
2024-03-06,115.7,118.24,114.35,115.27,2858978,115.96,115.89,116.3,115.27
2024-03-07,111.46,116.45,109.86,114.23,4199277,113.51,113.0,113.16,114.23
2024-03-08,113.76,114.16,112.8,113.55,5296753,113.5,113.57,113.48,113.55
2024-03-11,115.1,116.21,112.19,112.69,5231021,113.7,114.05,114.2,112.69
2024-03-12,109.64,113.14,109.36,111.91,5360002,111.47,111.01,111.25,111.91
2024-03-13,108.92,118.26,106.95,111.03,5298494,112.08,111.29,112.6,111.03
2024-03-14,107.89,111.5,107.68,110.33,3774014,109.83,109.35,109.59,110.33
2024-03-15,109.83,110.61,108.46,110.08,5474418,109.72,109.75,109.54,110.08
2024-03-18,107.32,112.02,105.37,109.71,4675692,109.03,108.6,108.69,109.71
2024-03-19,112.47,112.53,107.67,109.28,5441519,109.83,110.49,110.1,109.28
2024-03-20,108.4,112.64,105.79,108.93,5881007,109.12,108.94,109.21,108.93
2024-03-21,108.68,109.23,107.75,108.56,7537158,108.51,108.55,108.49,108.56
2024-03-22,107.68,109.88,106.2,108.35,6992504,108.14,108.03,108.04,108.35
2024-03-25,108.11,109.3,105.63,107.66,5813700,107.53,107.68,107.47,107.66
2024-03-26,110.4,115.89,104.98,107.29,4137136,109.39,109.64,110.44,107.29
2024-03-27,103.78,106.58,103.38,106.4,3686460,105.45,105.03,104.98,106.4
2024-03-28,108.67,110.78,104.01,105.43,2868087,106.74,107.22,107.39,105.43
2024-03-29,104.14,106.09,103.18,104.56,5344893,104.61,104.5,104.64,104.56
2024-04-01,106.25,108.45,103.26,103.64,7707588,105.12,105.4,105.86,103.64
2024-04-02,97.15,103.94,95.33,102.39,6971376,100.55,99.7,99.64,102.39
2024-04-03,102.18,103.65,100.6,101.27,7105607,101.84,101.93,102.12,101.27
2024-04-04,101.48,102.24,97.13,99.95,5386160,99.77,100.2,99.69,99.95
2024-04-05,102.92,102.94,98.55,98.81,5162529,100.1,100.81,100.75,98.81
