,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2024-01-04,97.98,100.25,97.7,100.01,3920020,99.32,98.98,98.97,100.01
2024-01-05,101.27,103.13,95.59,100.28,4999878,99.67,100.07,99.36,100.28
2024-01-08,105.05,106.77,95.59,100.55,2819112,100.97,101.99,101.18,100.55
2024-01-09,100.57,103.17,99.0,100.85,4495407,101.01,100.9,101.09,100.85
2024-01-10,100.31,103.71,97.46,100.91,6248066,100.69,100.6,100.58,100.91
2024-01-11,104.56,104.87,101.06,101.12,7575386,102.35,102.9,102.96,101.12
2024-01-12,103.82,105.36,100.4,101.38,5502896,102.38,102.74,102.88,101.38
2024-01-15,101.31,101.92,98.02,101.34,3058028,100.43,100.65,99.97,101.34
2024-01-16,103.08,105.14,100.66,101.2,4267962,102.33,102.52,102.9,101.2
2024-01-17,100.07,102.42,97.4,100.81,5245160,100.21,100.18,99.91,100.81
2024-01-18,102.4,103.67,99.63,100.23,3729367,101.18,101.48,101.65,100.23
2024-01-19,95.75,101.2,93.47,99.17,4692530,97.95,97.4,97.34,99.17
2024-01-22,97.09,98.4,94.17,98.14,4105893,96.9,96.95,96.29,98.14
2024-01-23,95.62,98.4,94.26,96.91,4041898,96.53,96.3,96.33,96.91
2024-01-24,93.73,100.25,92.9,96.02,7644276,96.39,95.73,96.58,96.02
2024-01-25,96.06,100.06,92.4,94.78,4825290,95.75,95.82,96.23,94.78
2024-01-26,93.45,94.58,91.63,93.03,2591825,93.08,93.17,93.1,93.03
2024-01-29,91.8,95.56,89.36,91.76,7220170,92.23,92.12,92.46,91.76
2024-01-30,92.64,93.96,90.42,90.9,5371863,91.76,91.98,92.19,90.9
2024-01-31,89.49,90.37,87.13,89.83,4712466,89.11,89.2,88.75,89.83
2024-02-01,87.97,90.06,85.95,88.79,3177775,88.27,88.19,88.01,88.79
2024-02-02,87.88,89.93,86.5,88.11,2981244,88.18,88.1,88.21,88.11
2024-02-05,90.32,93.72,86.88,87.53,4014736,89.38,89.61,90.3,87.53
2024-02-06,87.49,89.83,86.56,87.09,4189937,87.83,87.74,88.2,87.09
2024-02-07,86.91,89.35,85.05,86.59,5077646,87.0,86.98,87.2,86.59
2024-02-08,86.04,87.07,84.64,86.41,7789461,86.04,86.04,85.85,86.41
2024-02-09,88.5,89.68,86.14,86.61,3038465,87.47,87.73,87.91,86.61
2024-02-12,87.17,88.02,83.61,86.65,2801742,86.09,86.36,85.82,86.65
2024-02-13,86.91,87.07,84.89,86.91,3666181,86.29,86.45,85.98,86.91
2024-02-14,88.71,89.03,85.1,86.87,3364289,87.0,87.43,87.06,86.87
2024-02-15,87.19,89.14,86.35,86.84,4239506,87.44,87.38,87.75,86.84
2024-02-16,83.58,90.92,81.0,86.89,4699676,86.27,85.6,85.96,86.89
2024-02-19,85.7,86.67,83.94,86.56,3224855,85.72,85.72,85.31,86.56
2024-02-20,85.85,86.87,85.13,86.26,7032161,86.09,86.03,86.0,86.26
2024-02-21,84.08,88.47,82.33,85.88,4071354,85.56,85.19,85.4,85.88
2024-02-22,87.09,89.19,83.01,85.63,4405718,85.95,86.23,86.1,85.63
2024-02-23,87.05,89.41,83.46,85.63,4226608,86.16,86.38,86.43,85.63
2024-02-26,84.91,87.19,84.87,85.84,3767169,85.97,85.7,86.03,85.84
2024-02-27,83.34,86.77,81.02,85.91,4554792,84.57,84.26,83.89,85.91
2024-02-28,84.75,87.36,83.79,85.69,7049179,85.61,85.4,85.57,85.69
2024-02-29,86.07,86.59,85.09,86.18,5824720,85.96,85.99,85.84,86.18
2024-03-01,86.56,87.24,84.44,86.63,8265355,86.1,86.22,85.84,86.63
2024-03-04,88.43,89.39,87.26,87.39,9565053,88.01,88.12,88.32,87.39
2024-03-05,88.13,89.8,85.51,88.13,4423053,87.81,87.89,87.66,88.13
2024-03-06,94.06,94.32,86.29,89.13,4011096,89.91,90.95,90.31,89.13
2024-03-07,88.67,91.85,87.77,90.33,2775410,89.98,89.66,89.81,90.33
2024-03-08,90.71,92.79,90.04,91.81,4660830,91.55,91.34,91.42,91.81
2024-03-11,92.48,93.16,89.03,93.08,5122676,91.76,91.94,91.09,93.08
2024-03-12,96.7,98.0,92.92,94.41,5358218,95.11,95.51,95.46,94.41
2024-03-13,96.29,97.11,95.79,95.85,4806663,96.25,96.26,96.45,95.85
2024-03-14,95.22,98.17,94.91,97.12,5330812,96.73,96.35,96.54,97.12
2024-03-15,99.02,100.43,94.9,98.24,5916781,97.86,98.15,97.67,98.24
2024-03-18,100.74,101.79,98.92,99.08,3728710,99.93,100.13,100.35,99.08
2024-03-19,101.41,106.74,98.64,100.03,4388631,101.8,101.7,102.69,100.03
2024-03-20,103.51,105.56,99.35,100.64,4154967,101.85,102.27,102.46,100.64
2024-03-21,101.64,102.01,99.09,101.0,5211357,100.7,100.94,100.55,101.0
2024-03-22,106.04,106.44,100.92,101.24,8328736,102.87,103.66,103.68,101.24
2024-03-25,100.84,104.72,99.62,101.42,7478093,101.92,101.65,102.17,101.42
2024-03-26,100.82,102.18,99.89,101.54,2773641,101.2,101.11,101.03,101.54
2024-03-27,101.79,102.91,99.23,101.6,5970439,101.25,101.38,101.07,101.6
2024-03-28,101.45,105.94,98.88,101.53,3794606,102.12,101.95,102.41,101.53
2024-03-29,103.72,103.94,99.31,101.5,3843986,101.58,102.12,101.62,101.5
2024-04-01,103.2,107.18,101.68,101.99,2782465,103.62,103.51,104.43,101.99
2024-04-02,98.8,103.18,94.7,102.04,8211920,99.97,99.68,98.94,102.04
2024-04-03,101.6,102.62,101.32,102.28,4055111,102.08,101.96,101.97,102.28
2024-04-04,101.95,103.92,101.9,102.93,4973862,102.92,102.68,102.91,102.93
2024-04-05,102.83,103.89,100.69,103.36,6282065,102.65,102.69,102.29,103.36
